EXC,,ab_AGG_umb_liab,ab_AGG_gen_liab_pd,CCGL,LIAB,LIAB
EXC,,ab_AGG_umb_liab,ab_AGG_umb_liab_apd,CCGL,LIAB,LIAB
EXC,,ab_AGG_umb_liab,ab_AGG_umb_liab_bi,CCGL,LIAB,BODI
EXC,,ab_AGG_umb_liab,ab_AGG_umb_liab_exbi,CCGL,LIAB,BODI
EXC,,ab_AGG_umb_liab,ab_AGG_umb_liab_expd,CCGL,LIAB,LIAB
UMB,,ab_AGG_umb_liab,ab_AGG_aut_liab_bi,CCGL,LIAB,BODI
UMB,,ab_AGG_umb_liab,ab_AGG_aut_liab_pd,CCGL,PRPD,LIAB
UMB,,ab_AGG_umb_liab,ab_AGG_gen_liab_bi,CCGL,LIAB,BODI
UMB,,ab_AGG_umb_liab,ab_AGG_gen_liab_pd,CCGL,LIAB,LIAB
UMB,,ab_AGG_umb_liab,ab_AGG_umb_liab_apd,CCGL,LIAB,LIAB
UMB,,ab_AGG_umb_liab,ab_AGG_umb_liab_bi,CCGL,LIAB,BODI
UMB,,ab_AGG_umb_liab,ab_AGG_umb_liab_exbi,CCGL,LIAB,BODI
UMB,,ab_AGG_umb_liab,ab_AGG_umb_liab_expd,CCGL,LIAB,LIAB
AFP,,ab_AQUA,ab_AQUA_a,CFRM,N/A,LossCause/OTPR
AFP,,ab_AQUA,ab_AQUA_b,CFRM,N/A,LossCause/OTPR
AFP,,ab_AQUA,ab_AQUA_c,CFRM,N/A,LossCause/OTPR
AFP,,ab_AQUA,ab_AQUA_d,CFRM,N/A,LossCause/OTPR
AGB,,ab_AQUA,ab_AQUA_a,CFRM,N/A,LossCause/OTPR
AGB,,ab_AQUA,ab_AQUA_b,CFRM,N/A,LossCause/OTPR
AGB,,ab_AQUA,ab_AQUA_c,CFRM,N/A,LossCause/OTPR
AGB,,ab_AQUA,ab_AQUA_d,CFRM,N/A,LossCause/OTPR
APK,,ab_AQUA,ab_AQUA_a,CFRM,N/A,LossCause/OTPR
APK,,ab_AQUA,ab_AQUA_b,CFRM,N/A,LossCause/OTPR
APK,,ab_AQUA,ab_AQUA_c,CFRM,N/A,LossCause/OTPR
APK,,ab_AQUA,ab_AQUA_d,CFRM,N/A,LossCause/OTPR
DPK,,ab_AQUA,ab_AQUA_a,CFRM,N/A,LossCause/OTPR
DPK,,ab_AQUA,ab_AQUA_b,CFRM,N/A,LossCause/OTPR
DPK,,ab_AQUA,ab_AQUA_c,CFRM,N/A,LossCause/OTPR
DPK,,ab_AQUA,ab_AQUA_d,CFRM,N/A,LossCause/OTPR
APK,,ab_AUTO_calc,ab_AUTO_calc_bi,N/A,OTAU,BODI
APK,,ab_AUTO_calc,ab_AUTO_calc_mp,N/A,OTAU,MPAY
APK,,ab_AUTO_calc,ab_AUTO_calc_pd,N/A,OTAU,PRPD
APK,,ab_AUTO_calc,ab_AUTO_calc_pip,N/A,OTAU,OTAU
CAP,,ab_AUTO_calc,ab_AUTO_calc_bi,CAPP,BODI,BODI
CAP,,ab_AUTO_calc,ab_AUTO_calc_mp,CAPP,MPAY,MPAY
CAP,,ab_AUTO_calc,ab_AUTO_calc_pd,CAPP,PRPD,PRPD
CAP,,ab_AUTO_calc,ab_AUTO_calc_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTO_calc,ab_AUTO_calc_bi,N/A,OTAU,BODI
DPK,,ab_AUTO_calc,ab_AUTO_calc_mp,N/A,OTAU,MPAY
DPK,,ab_AUTO_calc,ab_AUTO_calc_pd,N/A,OTAU,PRPD
DPK,,ab_AUTO_calc,ab_AUTO_calc_pip,N/A,OTAU,OTAU
APK,,ab_AUTO_comp,ab_AUTO_comp_ph,N/A,COMP,OTAU
APK,,ab_AUTO_comp,ab_AUTO_comp_pip,N/A,NFLT,NFLT
CAP,,ab_AUTO_comp,ab_AUTO_comp_ph,CAPP,COMP,COMP
CAP,,ab_AUTO_comp,ab_AUTO_comp_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTO_comp,ab_AUTO_comp_ph,N/A,COMP,OTAU
DPK,,ab_AUTO_comp,ab_AUTO_comp_pip,N/A,NFLT,NFLT
APK,,ab_AUTO_LBI,ab_AUTO_LBI_bi,N/A,OTAU,BODI
APK,,ab_AUTO_LBI,ab_AUTO_LBI_pip,N/A,OTAU,OTAU
CAP,,ab_AUTO_LBI,ab_AUTO_LBI_bi,CAPP,BODI,BODI
CAP,,ab_AUTO_LBI,ab_AUTO_LBI_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTO_LBI,ab_AUTO_LBI_bi,N/A,OTAU,BODI
DPK,,ab_AUTO_LBI,ab_AUTO_LBI_pip,N/A,OTAU,OTAU
APK,,ab_AUTO_LPD,ab_AUTO_LPD_pd,N/A,OTAU,PRPD
APK,,ab_AUTO_LPD,ab_AUTO_LPD_pip,N/A,OTAU,NFLT
CAP,,ab_AUTO_LPD,ab_AUTO_LPD_pd,CAPP,PRPD,PRPD
CAP,,ab_AUTO_LPD,ab_AUTO_LPD_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTO_LPD,ab_AUTO_LPD_pd,N/A,OTAU,PRPD
DPK,,ab_AUTO_LPD,ab_AUTO_LPD_pip,N/A,OTAU,NFLT
APK,,ab_AUTO_manliab,ab_AUTO_manliab_apd,CAPP,PRPD,PRPD
APK,,ab_AUTO_manliab,ab_AUTO_manliab_bi,CAPP,BODI,BODI
APK,,ab_AUTO_manliab,ab_AUTO_manliab_mp,CAPP,MPAY,MPAY
APK,,ab_AUTO_manliab,ab_AUTO_manliab_pd,CAPP,PRPD,PRPD
APK,,ab_AUTO_manliab,ab_AUTO_manliab_pip,CAPP,NFLT,NFLT
CAP,,ab_AUTO_manliab,ab_AUTO_manliab_apd,CAPP,PRPD,PRPD
CAP,,ab_AUTO_manliab,ab_AUTO_manliab_bi,CAPP,BODI,BODI
CAP,,ab_AUTO_manliab,ab_AUTO_manliab_mp,CAPP,MPAY,MPAY
CAP,,ab_AUTO_manliab,ab_AUTO_manliab_pd,CAPP,PRPD,PRPD
CAP,,ab_AUTO_manliab,ab_AUTO_manliab_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTO_manliab,ab_AUTO_manliab_apd,CAPP,PRPD,PRPD
DPK,,ab_AUTO_manliab,ab_AUTO_manliab_bi,CAPP,BODI,BODI
DPK,,ab_AUTO_manliab,ab_AUTO_manliab_mp,CAPP,MPAY,MPAY
DPK,,ab_AUTO_manliab,ab_AUTO_manliab_pd,CAPP,PRPD,PRPD
DPK,,ab_AUTO_manliab,ab_AUTO_manliab_pip,CAPP,NFLT,NFLT
APK,,ab_AUTO_manpdam,ab_AUTO_manpdam_ph,CAPP,COMP,COMP
CAP,,ab_AUTO_manpdam,ab_AUTO_manpdam_ph,CAPP,COMP,COMP
DPK,,ab_AUTO_manpdam,ab_AUTO_manpdam_ph,CAPP,COMP,COMP
CAP,,ab_AUTO_scol,ab_AUTO_scol_ph,CAPP,COMP,COMP
AGB,,ab_AUTO_veh_fire,ab_AUTO_veh_fire_ph,CAPP,COMP,COMP
APK,,ab_AUTO_veh_fire,ab_AUTO_veh_fire_ph,CAPP,COMP,COMP
CAP,,ab_AUTO_veh_fire,ab_AUTO_veh_fire_ph,CAPP,COMP,COMP
DPK,,ab_AUTO_veh_fire,ab_AUTO_veh_fire_ph,CAPP,COMP,COMP
AGB,,ab_AUTO_veh_lmd,ab_AUTO_veh_lmd_ph,CAPP,COMP,COMP
APK,,ab_AUTO_veh_lmd,ab_AUTO_veh_lmd_ph,CAPP,COMP,COMP
CAP,,ab_AUTO_veh_lmd,ab_AUTO_veh_lmd_ph,CAPP,COMP,COMP
DPK,,ab_AUTO_veh_lmd,ab_AUTO_veh_lmd_ph,CAPP,COMP,COMP
AGB,,ab_AUTO_veh_theft,ab_AUTO_veh_theft_ph,CAPP,COMP,COMP
APK,,ab_AUTO_veh_theft,ab_AUTO_veh_theft_ph,CAPP,COMP,COMP
CAP,,ab_AUTO_veh_theft,ab_AUTO_veh_theft_ph,CAPP,COMP,COMP
DPK,,ab_AUTO_veh_theft,ab_AUTO_veh_theft_ph,CAPP,COMP,COMP
AGB,,ab_AUTO_veh_wind,ab_AUTO_veh_wind_ph,CAPP,COMP,COMP
APK,,ab_AUTO_veh_wind,ab_AUTO_veh_wind_ph,CAPP,COMP,COMP
CAP,,ab_AUTO_veh_wind,ab_AUTO_veh_wind_ph,CAPP,COMP,COMP
DPK,,ab_AUTO_veh_wind,ab_AUTO_veh_wind_ph,CAPP,COMP,COMP
AGB,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_apd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_bi,CAPP,BODI,BODI
AGB,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_mp,CAPP,MPAY,MPAY
AGB,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_pd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_pip,CAPP,NFLT,NFLT
APK,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_apd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_bi,CAPP,BODI,BODI
APK,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_mp,CAPP,MPAY,MPAY
APK,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_pd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_pip,CAPP,NFLT,NFLT
CAP,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_apd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_bi,CAPP,BODI,BODI
CAP,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_mp,CAPP,MPAY,MPAY
CAP,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_pd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_apd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_bi,CAPP,BODI,BODI
DPK,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_mp,CAPP,MPAY,MPAY
DPK,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_pd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_pip,CAPP,NFLT,NFLT
FPL,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_apd,CAPP,PRPD,PRPD
FPL,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_bi,CAPP,BODI,BODI
FPL,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_mp,CAPP,MPAY,MPAY
FPL,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_pd,CAPP,PRPD,PRPD
FPL,,ab_AUTOcalc_DOCP,ab_AUTOcalc_DOCP_pip,CAPP,NFLT,NFLT
AGB,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_apd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_bi,CAPP,BODI,BODI
AGB,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_mp,CAPP,MPAY,MPAY
AGB,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_pd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_pip,CAPP,NFLT,NFLT
APK,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_apd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_bi,CAPP,BODI,BODI
APK,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_mp,CAPP,MPAY,MPAY
APK,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_pd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_pip,CAPP,NFLT,NFLT
CAP,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_apd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_bi,CAPP,BODI,BODI
CAP,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_mp,CAPP,MPAY,MPAY
CAP,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_pd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_apd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_bi,CAPP,BODI,BODI
DPK,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_mp,CAPP,MPAY,MPAY
DPK,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_pd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_HCAR,ab_AUTOcalc_HCAR_pip,CAPP,NFLT,NFLT
AGB,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_apd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_bi,CAPP,BODI,BODI
AGB,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_mp,CAPP,MPAY,MPAY
AGB,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_pd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_pip,CAPP,NFLT,NFLT
APK,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_apd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_bi,CAPP,BODI,BODI
APK,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_mp,CAPP,MPAY,MPAY
APK,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_pd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_pip,CAPP,NFLT,NFLT
CAP,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_apd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_bi,CAPP,BODI,BODI
CAP,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_mp,CAPP,MPAY,MPAY
CAP,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_pd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_apd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_bi,CAPP,BODI,BODI
DPK,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_mp,CAPP,MPAY,MPAY
DPK,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_pd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_NSSEMP,ab_AUTOcalc_NSSEMP_pip,CAPP,NFLT,NFLT
AGB,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_apd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_bi,CAPP,BODI,BODI
AGB,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_mp,CAPP,MPAY,MPAY
AGB,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_pd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_pip,CAPP,NFLT,NFLT
APK,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_apd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_bi,CAPP,BODI,BODI
APK,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_mp,CAPP,MPAY,MPAY
APK,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_pd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_pip,CAPP,NFLT,NFLT
CAP,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_apd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_bi,CAPP,BODI,BODI
CAP,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_mp,CAPP,MPAY,MPAY
CAP,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_pd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_apd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_bi,CAPP,BODI,BODI
DPK,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_mp,CAPP,MPAY,MPAY
DPK,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_pd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_PART,ab_AUTOcalc_PART_pip,CAPP,NFLT,NFLT
AGB,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_apd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_bi,CAPP,BODI,BODI
AGB,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_mp,CAPP,MPAY,MPAY
AGB,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_pd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_pip,CAPP,NFLT,NFLT
APK,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_apd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_bi,CAPP,BODI,BODI
APK,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_mp,CAPP,MPAY,MPAY
APK,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_pd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_pip,CAPP,NFLT,NFLT
CAP,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_apd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_bi,CAPP,BODI,BODI
CAP,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_mp,CAPP,MPAY,MPAY
CAP,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_pd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_apd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_bi,CAPP,BODI,BODI
DPK,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_mp,CAPP,MPAY,MPAY
DPK,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_pd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_SSEMP,ab_AUTOcalc_SSEMP_pip,CAPP,NFLT,NFLT
AGB,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_apd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_bi,CAPP,BODI,BODI
AGB,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_mp,CAPP,MPAY,MPAY
AGB,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_pd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_pip,CAPP,NFLT,NFLT
APK,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_apd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_bi,CAPP,BODI,BODI
APK,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_mp,CAPP,MPAY,MPAY
APK,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_pd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_pip,CAPP,NFLT,NFLT
CAP,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_apd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_bi,CAPP,BODI,BODI
CAP,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_mp,CAPP,MPAY,MPAY
CAP,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_pd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_pip,CAPP,NFLT,NFLT
DPK,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_apd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_bi,CAPP,BODI,BODI
DPK,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_mp,CAPP,MPAY,MPAY
DPK,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_pd,CAPP,PRPD,PRPD
DPK,,ab_AUTOcalc_SSVOL,ab_AUTOcalc_SSVOL_pip,CAPP,NFLT,NFLT
AGB,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_apd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_bi,CAPP,BODI,BODI
AGB,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_mp,CAPP,MPAY,MPAY
AGB,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_pd,CAPP,PRPD,PRPD
AGB,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_pip,CAPP,NFLT,NFLT
APK,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_apd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_bi,CAPP,BODI,BODI
APK,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_mp,CAPP,MPAY,MPAY
APK,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_pd,CAPP,PRPD,PRPD
APK,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_pip,CAPP,NFLT,NFLT
CAP,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_apd,CAPP,PRPD,PRPD
CAP,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_bi,CAPP,BODI,BODI
CAP,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_mp,CAPP,MPAY,MPAY
CAP,,ab_AUTOcalc_VEH,ab_AUTOcalc_VEH_pd,CAPP,PRPD,PRPD
